78551200,FB,2017-03-28,2017-03-28T13:30:02Z,b'FB Stock: Why Analysts Are Upgrading Facebook Stock @AbhishekSanat $FB http://amigobulls.com/articles/fb-stock-why-analysts-are-upgrading-facebook-stock?ref=st',None
78551203,TSLA,2017-03-28,2017-03-28T13:30:02Z,b'Strong technical support and reduced balance sheet risk combined have taken Tesla stock higher. @AbhishekSanat $TSLA http://amigobulls.com/articles/tesla-inc-can-declining-risks-and-strong-support-take-tsla-stock-higher?ref=st',None
78551207,AAPL,2017-03-28,2017-03-28T13:30:02Z,b'Apple stock A Short Squeeze Play @veeru_rocky $AAPL http://amigobulls.com/articles/2017-03-28-aapl-stock-is-apple-inc-setting-up-for-a-massive-short-squeeze?ref=st',None
78551222,TSLA,2017-03-28,2017-03-28T13:30:08Z,b'$TSLA Chinese and their infinite cash is backing tesla woot',Bullish
78551228,TSLA,2017-03-28,2017-03-28T13:30:10Z,b'$TSLA about 1 minute to Bell',None
78551244,TSLA,2017-03-28,2017-03-28T13:30:14Z,b'ALERT: $TSLA buying soon with both hands...going to Mars after all :)',Bullish
78551311,TSLA,2017-03-28,2017-03-28T13:30:37Z,b'$BEAT $TSLA $CARA hot start again here',None
78551312,TSLA,2017-03-28,2017-03-28T13:30:37Z,b'$TSLA god damn this thing moves quick',None
78551373,TSLA,2017-03-28,2017-03-28T13:31:00Z,b'$SPY under pressure - Outside Gap up list for Tuesday# mind the gap $TSLA !',None
78551380,TSLA,2017-03-28,2017-03-28T13:31:04Z,b'$TSLA SORRY FOR ONE DAY LATE',None
78551600,TSLA,2017-03-28,2017-03-28T13:32:24Z,b'$AMD $TSLA and $CTSO    WINNERS',Bullish
78551631,AAPL,2017-03-28,2017-03-28T13:32:35Z,b'$AAPL I&#39;ve got a bunch of May puts.  We&#39;ll see how this goes.',Bearish
78551708,TSLA,2017-03-28,2017-03-28T13:32:52Z,b'$TSLA Watching.',None
78551766,FB,2017-03-28,2017-03-28T13:33:11Z,b'$FB 145  EOW',Bullish
78551767,TSLA,2017-03-28,2017-03-28T13:33:12Z,b'$TSLA WOW I feel bad for shorts. This must be torture ?',None
78551787,AAPL,2017-03-28,2017-03-28T13:33:20Z,b'$AAPL bought 66 more March 31 140 calls at 1.32',Bullish
78551799,TSLA,2017-03-28,2017-03-28T13:33:24Z,b'$TSLA bullish continuation# big gap up this morning# video; http://www.nbsoptions.com/?p=1708',None
78551854,AAPL,2017-03-28,2017-03-28T13:33:39Z,b'They just CANT take this market DOOOWWWN!!!! $spy $qqq $aapl $fb',Bullish
78551854,FB,2017-03-28,2017-03-28T13:33:39Z,b'They just CANT take this market DOOOWWWN!!!! $spy $qqq $aapl $fb',Bullish
78552010,TSLA,2017-03-28,2017-03-28T13:34:31Z,b'$TSLA spacex aims for historic launch with reusable rocket',None
78552061,TSLA,2017-03-28,2017-03-28T13:34:47Z,b'Recent alerts $NFLX $TSLA $AMZN',Bullish
78552081,TSLA,2017-03-28,2017-03-28T13:34:55Z,b'$TSLA no resistance to $280.. easy jump ..',Bullish
78552128,FB,2017-03-28,2017-03-28T13:35:09Z,b'Facebook&#39;s Filters And Everything Else It&#39;s Stolen From Snapchat https://benzinga.com/z/9223929 $FB $SNAP',None
78552152,TSLA,2017-03-28,2017-03-28T13:35:15Z,b'$TSLA LONG',None
78552240,TSLA,2017-03-28,2017-03-28T13:35:45Z,b'$TSLA sold# not a fan of gaps....',None
78552277,TSLA,2017-03-28,2017-03-28T13:35:52Z,b'$TSLA will defy gravity and..the shorts???  OMG...this could be huge $$$$.  ;-)',None
78552280,FB,2017-03-28,2017-03-28T13:35:53Z,b'$FB is breaking out! Here&#39;s some analysis http://stockcharts.chartmill.com/u/SyKpLydnl',None
78552291,TSLA,2017-03-28,2017-03-28T13:35:56Z,b'$TSLA wonder when chanos will start covering his massive short?',Bullish
78552353,TSLA,2017-03-28,2017-03-28T13:36:15Z,b'$TSLA Beast. .',Bullish
78552356,TSLA,2017-03-28,2017-03-28T13:36:16Z,b'$TSLA excellent volume',Bullish
78552362,TSLA,2017-03-28,2017-03-28T13:36:17Z,b'$TSLA The Chinese are coming!!!!!!',None
78552369,FB,2017-03-28,2017-03-28T13:36:19Z,b'$FB SLIM  ????',Bullish
78552394,TSLA,2017-03-28,2017-03-28T13:36:27Z,b'$TSLA nailed the buy point yesterday',None
78552434,FB,2017-03-28,2017-03-28T13:36:36Z,b'$SNAP Permabears trust me this is going to reverse. This $FB news was a gift. This was at 24.70 in PM. Dont&#39; be greedy. 22.70 held',None
78552452,TSLA,2017-03-28,2017-03-28T13:36:45Z,b'$TSLA ah the smell of burnt ugly shorts in the morning',Bullish
78552453,TSLA,2017-03-28,2017-03-28T13:36:45Z,b'$TSLA ELON\nLots of love ?? \nThank you!',Bullish
78552490,TSLA,2017-03-28,2017-03-28T13:36:53Z,b'$GLUU Tencent* $TCEHY $TSLA Chinese internet giant Tencent buys 5% of Tesla https://techcrunch.com/2017/03/28/tesla-tencent-investment/\n\n*Majority shareholder of @glumobile',None
78552526,FB,2017-03-28,2017-03-28T13:37:03Z,b'$SNAP Reminds me of an episode of Silicon Valley.  $FB trying to hooli the poo out of $SNAP',None
78552538,FB,2017-03-28,2017-03-28T13:37:06Z,b'@share_holder @ReversalKing @SleemStockPicks $snap has IP? Tell that to $fb that keeps ripping them off along the way.',None
78552548,TSLA,2017-03-28,2017-03-28T13:37:11Z,b'$TSLA Cautious feeling...',None
78552566,TSLA,2017-03-28,2017-03-28T13:37:16Z,b'$TSLA liquid cooled supercomputer in every car!! ?',Bullish
78552594,TSLA,2017-03-28,2017-03-28T13:37:26Z,b'$TSLA Scalped 20 270 3/31 puts @ 1.5',None
78552603,TSLA,2017-03-28,2017-03-28T13:37:30Z,b'Early movers: $DRI# $RHT# $TSLA# $AMZN http://bit.ly/280317AMZN2',None
78552632,TSLA,2017-03-28,2017-03-28T13:37:39Z,b'$TSLA Bears = obliterated. Cover and go long before this is over $300',Bullish
78552636,AAPL,2017-03-28,2017-03-28T13:37:40Z,b'$AAPL $144',Bullish
78552675,TSLA,2017-03-28,2017-03-28T13:37:50Z,b'$tsla wow whyown 182 ton',None
78552707,FB,2017-03-28,2017-03-28T13:38:01Z,b'$FB Hopefully Zucks 1000 attorneys checked any snap patents to avoid any future lawsuits for infringement.',None
78552723,TSLA,2017-03-28,2017-03-28T13:38:04Z,b'$TSLA all time highs baby very soon',Bullish
78552736,TSLA,2017-03-28,2017-03-28T13:38:08Z,b'$TSLA As stated# chart didn&#39;t lie - $280',Bullish
78552737,AAPL,2017-03-28,2017-03-28T13:38:08Z,b'$AAPL sold the 200 calls at $1.60. profit on the total 200 is $3#791 &quot;today&quot;',None
78552738,TSLA,2017-03-28,2017-03-28T13:38:08Z,b'$TSLA',None
78552786,FB,2017-03-28,2017-03-28T13:38:26Z,b'$FB 141 wall',None
78552846,TSLA,2017-03-28,2017-03-28T13:38:47Z,b'$TSLA almost got $10 gap up.  Selling some 285/290 spreads to some suckers.',None
78552872,AAPL,2017-03-28,2017-03-28T13:38:54Z,b'$AAPL I&#39;ll be talking about and trading the March 31 $140 calls when you see my post today',Bullish
78552904,AAPL,2017-03-28,2017-03-28T13:39:04Z,b'Money pouring in my @NASDboy voice ??? $SPY $AAPL',None
78553046,TSLA,2017-03-28,2017-03-28T13:39:45Z,b'Oh. My. God. $tsla Truly Amazing',Bullish
78553060,TSLA,2017-03-28,2017-03-28T13:39:50Z,b'$TSLA thanks for the puts?',Bearish
78553068,FB,2017-03-28,2017-03-28T13:39:52Z,b'$FB Send it back down where you belong',Bearish
78553079,TSLA,2017-03-28,2017-03-28T13:39:56Z,b'Powerful long term potential  $TSLA',None
78553242,FB,2017-03-28,2017-03-28T13:40:46Z,b'$FB 142  EOD',None
78553282,TSLA,2017-03-28,2017-03-28T13:40:56Z,b'$TSLA  Chanos better cover or looose billions',None
78553337,FB,2017-03-28,2017-03-28T13:41:14Z,b'$FB Sell to Open 04/21 144.00 Covered Calls for Premium 0.85 + 04/28 144.00 CCs for Premium 1.75; Revenue Generation Swing Portfolio',None
78553376,TSLA,2017-03-28,2017-03-28T13:41:27Z,b'$TSLA buy more now or wait?',None
78553378,TSLA,2017-03-28,2017-03-28T13:41:28Z,b'$TSLA Luv CNBC...they truly have a hard time keeping a straight face when talking about Musk.',Bearish
78553386,TSLA,2017-03-28,2017-03-28T13:41:32Z,b'$TSLA now just need a decent dip to sell some put spreads too.',None
78553417,FB,2017-03-28,2017-03-28T13:41:44Z,b'$FB Gann Monthly Square of 12: Very Strong# peak on bar 86 of cycle from 113.55# Cycle run long here# 141.96 huge',None
78553443,TSLA,2017-03-28,2017-03-28T13:41:51Z,b'$TSLA lmao every single day killing shorties - even yesterday in a down market',Bullish
78553454,TSLA,2017-03-28,2017-03-28T13:41:55Z,b'$TSLA back to previous high! $RACE !',None
78553458,TSLA,2017-03-28,2017-03-28T13:41:56Z,b'$TSLA shorts about to be set on fire',Bullish
78553547,TSLA,2017-03-28,2017-03-28T13:42:20Z,b'$TSLA showing a ton of strength here# tough ride if you&#39;re short. 2017 will be marked the year of Tesla.',Bullish
78553584,TSLA,2017-03-28,2017-03-28T13:42:30Z,b'$AMZN $TSLA SpaceX aims for historic rocket launch with reused booster https://research.tdameritrade.com/grid/public/markets/news/story.asp?docKey=1-SN20170328009253&amp;cid=1-SN20170328009253-MIP',None
78553593,TSLA,2017-03-28,2017-03-28T13:42:33Z,b'$TSLA is trading higher# thanks to Tencent.',None
78553603,FB,2017-03-28,2017-03-28T13:42:35Z,b'$FB Added short here',Bearish
78553619,TSLA,2017-03-28,2017-03-28T13:42:40Z,b'One large short covered at 277....See $TSLA higher boys!',Bullish
78553649,TSLA,2017-03-28,2017-03-28T13:42:49Z,b'$TSLA Yeah... not my favorite movement out gate# quick slowdown. Hands on trigger.',None
78553669,TSLA,2017-03-28,2017-03-28T13:42:56Z,b'$TSLA I love the smell of your Musk!',None
78553710,TSLA,2017-03-28,2017-03-28T13:43:08Z,b'GOOD MORNING! Got a Trading Strategy?  http://www.thecrosshairstrader.com/2017/03/building-a-successful-trading-strategy/ $TSLA $SPY $SUPN $BYD $HOG $EBAY $CRM $CL etc $STUDY',None
78553721,FB,2017-03-28,2017-03-28T13:43:10Z,b'$FB 2 time angles hitting today so we have to watch# 8 squares low 17.55 is 140.40 and 27 up# 3/4 360*: 140.55# 28 up huge: 141.55',None
78553747,TSLA,2017-03-28,2017-03-28T13:43:19Z,b'$TSLA After Elon connects Brains-to-Computers# Next Phase is Increasing Brain Activity in Wash# DC :)',None
78553793,AAPL,2017-03-28,2017-03-28T13:43:33Z,b'$AAPL PUMP today!',Bullish
78553898,TSLA,2017-03-28,2017-03-28T13:44:06Z,b'$TSLA Wow# I thought there would be more USA interest in the offering.',None
78553929,TSLA,2017-03-28,2017-03-28T13:44:14Z,b'$TSLA   out...$290 calls 10 baggers.  Ahhhhhh....',None
78553932,FB,2017-03-28,2017-03-28T13:44:16Z,b'$FB You gotta be a professional like me to tell that 141 is resistance',None
78553947,AAPL,2017-03-28,2017-03-28T13:44:21Z,b'$AMZN $AAPL Both my darlings are doing well! $MULE got in this morning.',Bullish
78553954,TSLA,2017-03-28,2017-03-28T13:44:24Z,b'What are your reasons for being bearish again? This thing has both fundamental &amp; technical momentum. $LIT  $TSLA',None
78553967,FB,2017-03-28,2017-03-28T13:44:29Z,b'$TSLA If $FB can sway the US election can WeChat sway the consumer&#39;s mind on which car to purchase?',None
78553967,TSLA,2017-03-28,2017-03-28T13:44:29Z,b'$TSLA If $FB can sway the US election can WeChat sway the consumer&#39;s mind on which car to purchase?',None
78553973,TSLA,2017-03-28,2017-03-28T13:44:31Z,b'$TSLA SHOCK &amp; AWE FOR DIRTY SHORTS!!',Bullish
78554036,TSLA,2017-03-28,2017-03-28T13:44:49Z,b'$TSLA chart from yesterday  https://stocktwits.com/crosshairtrader/message/78501045 Gap filled (and some!) $STUDY #technicalanalysis #money #gapfill',None
78554038,TSLA,2017-03-28,2017-03-28T13:44:50Z,b'If only I had bought $TSLA MarWk5 280 calls in the teens last Thursday. Talk about a home run...',Bullish
78554056,TSLA,2017-03-28,2017-03-28T13:44:56Z,b'$tsla trying some puts now',None
78554059,TSLA,2017-03-28,2017-03-28T13:44:57Z,b'$TSLA I was just saying yesterday that it was the first time entry or exit in 270&#39;s without a gap up or down. nevermind....',Bullish
78554062,TSLA,2017-03-28,2017-03-28T13:44:57Z,b'?Tencent\x92s 5% Passive Stake in Tesla $TSLA http://bit.ly/280317TSLA1',None
78554063,FB,2017-03-28,2017-03-28T13:44:57Z,b'$FB need to break 141 resistance.. and then breakout!!',Bullish
78554087,TSLA,2017-03-28,2017-03-28T13:45:03Z,b'$TSLA Can this break $280?',Bullish
78554137,FB,2017-03-28,2017-03-28T13:45:16Z,b'$FB Last chance to sell before red here.........and there it went....',Bearish
78554161,TSLA,2017-03-28,2017-03-28T13:45:24Z,b'$TSLA where do they get their hair implant? I want to invest in that company with my profits.',Bullish
78554223,FB,2017-03-28,2017-03-28T13:45:44Z,b'$FB lol.. last chance to cover here.. else see you at 147',None
78554322,TSLA,2017-03-28,2017-03-28T13:46:17Z,b'$TSLA it can break 270 muhahahah',None
78554331,AAPL,2017-03-28,2017-03-28T13:46:19Z,b'Option chain for each expiration listed for $AAPL. Includes volume# open interest# IV# and bid/ask for each strike https://marketchameleon.com/Overview/AAPL/OptionChain/',None
78554387,TSLA,2017-03-28,2017-03-28T13:46:39Z,b'$TSLA  my first short couldn&#39;t hold baack!',Bearish
78554457,TSLA,2017-03-28,2017-03-28T13:47:01Z,b'$TSLA 280 some resistance.',None
78554474,FB,2017-03-28,2017-03-28T13:47:05Z,b'$FB Getting paid!!!',Bearish
78554487,FB,2017-03-28,2017-03-28T13:47:08Z,b'$SNAP Flush on $fb roll out of similar features.. Support levels to watch today..',None
78554507,FB,2017-03-28,2017-03-28T13:47:13Z,b'$SNAP will never be $fb',None
78554525,TSLA,2017-03-28,2017-03-28T13:47:19Z,b'When $TSLA breaks 280# more shorts will freak!',Bullish
78554528,TSLA,2017-03-28,2017-03-28T13:47:20Z,b'$TCEHY huge move to buy into $TSLA. Great event for both companies',None
78554529,TSLA,2017-03-28,2017-03-28T13:47:20Z,b'$TSLA When it&#39;s ready# $280 will be like warm butter on it&#39;s way to ATHs this week.',Bullish
78554599,TSLA,2017-03-28,2017-03-28T13:47:40Z,b'Tencent&#39;s 5% Tesla Stake Buoying Shares $TCEHY $TCTZF $TSLA $BABA $IDCBF $ICDBY $CHL $TROW $MS $F $GM $HMC $NSANY  https://aff.whotrades.com/t/b/2vwsb/',None
78554600,TSLA,2017-03-28,2017-03-28T13:47:40Z,b'$TSLA Loss. Name playing sloppy today.',None
78554627,TSLA,2017-03-28,2017-03-28T13:47:47Z,b'$TSLA can&#39;t wait to see the longs react to the price action this week',Bearish
78554638,TSLA,2017-03-28,2017-03-28T13:47:52Z,b'$TSLA SHORT',None
78554750,TSLA,2017-03-28,2017-03-28T13:48:22Z,b'$TSLA Just waiting for 285ish Zzzzz',None
78554781,TSLA,2017-03-28,2017-03-28T13:48:34Z,b'Weekly $tsla puts loaded. #daytrade',None
78554821,TSLA,2017-03-28,2017-03-28T13:48:43Z,b'$TSLA As a soon to be famous teen actress says: Bam! What?',Bullish
78554962,TSLA,2017-03-28,2017-03-28T13:49:26Z,b'$TSLA Let the short covering begin! Then eventually the realization that this co will never be profitable.',Bearish
78554967,TSLA,2017-03-28,2017-03-28T13:49:27Z,b'$TSLA #Tesla RHD #Model3 Won&#39;t be Available Before Summer 2018 in the UK - https://goo.gl/uzXLGn',None
78554968,TSLA,2017-03-28,2017-03-28T13:49:28Z,b'$TSLA Yeah Tesla# nevermind man. Naughty list.',None
78555028,AAPL,2017-03-28,2017-03-28T13:49:52Z,b'Latest Leak Confirms $AAPL #Apple Could Take a Cautious Approach with Its Next Flagship iPhone - https://goo.gl/McU0e2',None
78555044,TSLA,2017-03-28,2017-03-28T13:49:56Z,b'$TSLA goodies coming#liftoff starting',Bullish
78555094,FB,2017-03-28,2017-03-28T13:50:09Z,b'$SNAP Love this stock. 1 little bit of bad news and it plummets.  Old Traders that don&#39;t understand that $FB is a dinosaur to teens. BTD!',Bullish
78555112,TSLA,2017-03-28,2017-03-28T13:50:14Z,b'$TSLA #Tesla #Model3 Qualifies for $2#000 Incentive from New York State - https://goo.gl/bRKjIt',None
78555133,FB,2017-03-28,2017-03-28T13:50:21Z,b'$FB They are pulling the iron panties off this wildabeast....Mark knows whats up lmao!!!',Bearish
78555181,AAPL,2017-03-28,2017-03-28T13:50:36Z,b'#Apple : FBN Securities Shows Concerns Over $AAPL Stock# Reaffirms Outperform - https://goo.gl/K8zQb3',None
78555259,TSLA,2017-03-28,2017-03-28T13:50:57Z,b'$TSLA offers bonus cash to call holders from Monday.  Selling the news....',None
78555274,TSLA,2017-03-28,2017-03-28T13:51:00Z,b'$TSLA  #Tesla&#39;s Kurt Kelty Explains the Vision of the Company - https://goo.gl/Aup0fL',None
78555321,TSLA,2017-03-28,2017-03-28T13:51:14Z,b'$TSLA the CEO of tsla will be Chinese soon. Tesla just got some Chinese in them lol.',Bullish
78555472,AAPL,2017-03-28,2017-03-28T13:51:58Z,b'$AAPL bought 100 at 1.44',Bullish
78555494,TSLA,2017-03-28,2017-03-28T13:52:03Z,b'$TSLA Short Party Alert Folks!',None
78555495,TSLA,2017-03-28,2017-03-28T13:52:04Z,b'$TSLA As mentioned earlier...let&#39;s break that wall at 286!',None
78555506,TSLA,2017-03-28,2017-03-28T13:52:06Z,b'$TSLA stock performance compared to $SPY since 2013 https://stockrow.com/share/a5a06ae51459929aca9d5ab6855ca1af',None
78555540,FB,2017-03-28,2017-03-28T13:52:18Z,b'I will smirk if SnapChat goes green today while Facebook goes red. $SNAP $FB $SPY $QQQ $IWM #stories',None
78555616,AAPL,2017-03-28,2017-03-28T13:52:42Z,b'$AAPL sold at 1.56',None
78555684,TSLA,2017-03-28,2017-03-28T13:52:56Z,b'Stupid shorts in $TSLA should take note# you will be broke soon!',Bullish
78555689,FB,2017-03-28,2017-03-28T13:52:58Z,b'$FB awesome.. loaded more gonna see 150 run up to ER',Bullish
78555708,FB,2017-03-28,2017-03-28T13:53:04Z,b'$FB Mark selling it all at 141',None
78555785,AAPL,2017-03-28,2017-03-28T13:53:25Z,b'$AAPL new ipad out just got the email it&#39;s smaller and comes in a shiny new box... lmao #sourapple',None
78555796,FB,2017-03-28,2017-03-28T13:53:30Z,b'$FB $SNAP Facebook launches Stories in main app to complete its all-out assault on Snapchat http://www.theverge.com/2017/3/28/15081398/facebook-stories-snapchat-camera-direct',None
78555859,AAPL,2017-03-28,2017-03-28T13:53:48Z,b'$AAPL bought 100 at 1.45',None
78555863,TSLA,2017-03-28,2017-03-28T13:53:49Z,b'$TSLA $292.50 on tap this week.  Maybe today',None
78555882,TSLA,2017-03-28,2017-03-28T13:53:53Z,b'$TSLA cash out and buy later. ? As I was typing this tsla spike a $1 Crazy',None
78555920,TSLA,2017-03-28,2017-03-28T13:54:04Z,b'$TSLA holding next weeks 300C# lets go babe!!',Bullish
78555947,TSLA,2017-03-28,2017-03-28T13:54:11Z,b'$tsla only small taste on puts waiting for a whuge spike toshort into',None
78555987,FB,2017-03-28,2017-03-28T13:54:21Z,b'$SNAP $FB launches stories on main app. Already have Instagram stories with success. Now time to demolish them',Bearish
78556048,TSLA,2017-03-28,2017-03-28T13:54:38Z,b'$TSLA Potential over 280 otherwise pointless- name aggressive in behavior vs individuals.',None
78556144,AAPL,2017-03-28,2017-03-28T13:55:04Z,b'$AAPL no power but holdings it`s gains people# exactly doing what I have been explaining in my video`s people# This is just chop',None
78556219,TSLA,2017-03-28,2017-03-28T13:55:21Z,b'$TSLA I am not sure people realize how big this is - tencent taking a stake in tesla at these levels',None
78556339,FB,2017-03-28,2017-03-28T13:55:56Z,b'$FB Can&#39;t complain if you were on the train in 2013  - great chart for Facebook',Bullish
78556359,TSLA,2017-03-28,2017-03-28T13:56:00Z,b'$TSLA They will make money someday.',None
78556432,AAPL,2017-03-28,2017-03-28T13:56:23Z,b'$AAPL sold at 1.56. yes calls',None
78556436,TSLA,2017-03-28,2017-03-28T13:56:24Z,b'$TSLA The stock markets in the US lack guts. Buy JPN; EU',None
78556484,TSLA,2017-03-28,2017-03-28T13:56:39Z,b'$TSLA Tencent is very powerful they will market Tesla like no other in china',Bullish
78556575,TSLA,2017-03-28,2017-03-28T13:57:01Z,b'$TSLA You&#39;re telling me this behavior ain&#39;t a bot? It doesn&#39;t want anyone making a dime.',None
78556577,TSLA,2017-03-28,2017-03-28T13:57:01Z,b'$TSLA ...the chart says TRAIN.....  on radar for more gusto!',None
78556660,TSLA,2017-03-28,2017-03-28T13:57:22Z,b'Tesla Inc Shares Jump As Tencent Takes 5% Stake In Company $TSLA http://etfdailynews.com/2017/03/28/tesla-inc-shares-jump-as-tencent-takes-5-stake-in-company/',None
78556688,FB,2017-03-28,2017-03-28T13:57:29Z,b'$SNAP All the times $FB tried......RIP $FB . https://www.recode.net/2016/12/28/14100870/facebook-snapchat-copy-product',Bullish
78556794,TSLA,2017-03-28,2017-03-28T13:58:02Z,b'$TSLA Long June 270 Calls. Musk now has a Chinese investor. Very strategic positioning of new offering. No shortage of Long Term Investors.',Bullish
78556804,AAPL,2017-03-28,2017-03-28T13:58:03Z,b'$GS those calls yesterday paid off# in and out of $tsla in and out $AAPL  i thiink im done for the day',None
78556804,TSLA,2017-03-28,2017-03-28T13:58:03Z,b'$GS those calls yesterday paid off# in and out of $tsla in and out $AAPL  i thiink im done for the day',None
78557030,FB,2017-03-28,2017-03-28T13:59:07Z,b'$FB &quot;Kissing&quot; Main Support Angle good bye',None
78557047,AAPL,2017-03-28,2017-03-28T13:59:11Z,b'$AAPL morning pop followed by the morning dip (as almost every day) but not it is back up right away Bullish',Bullish
78557131,TSLA,2017-03-28,2017-03-28T13:59:37Z,b'$TSLA RSI quickly approaching overbought conditions',Bearish
78557153,AAPL,2017-03-28,2017-03-28T13:59:42Z,b'$AAPL Good job!!!',None
78557176,TSLA,2017-03-28,2017-03-28T13:59:48Z,b'$TSLA last retail chaser turn off the light. Green to red kinda day',None
78557218,TSLA,2017-03-28,2017-03-28T13:59:59Z,b'$TSLA SpaceX aims for historic launch with reused rocket booster http://on.mktw.net/2ou52FR via @MarketWatch',None
78557229,FB,2017-03-28,2017-03-28T14:00:03Z,b'Snapchat Has Replaced Twitter As the No. 2 Social Platform for Advertisers @admlvy @themotleyfool $FB $TWTR $SNAP https://www.fool.com/investing/2017/03/27/snapchat-has-replaced-twitter-as-the-no-2-social-p.aspx',None
78557246,AAPL,2017-03-28,2017-03-28T14:00:08Z,b'@NoEmotionZ it&#39;s unreal but not to worry Buffett buying more and talk heads will give it another upgrade at the all time highs. $AAPL lol',None
78557261,FB,2017-03-28,2017-03-28T14:00:10Z,b'$FB  Last 3 Cycles peaked on bars 52/78/84# this one is on 86: troughs came in on bars: 102/110/98# Friday huge here at 137 days from 11/14',None
78557330,FB,2017-03-28,2017-03-28T14:00:30Z,b'$FB Ship it!!',Bearish
78557411,TSLA,2017-03-28,2017-03-28T14:00:51Z,b'@Isaaclee $TSLA markets move lower this one will as well. Tall task with the light volume.. Market trade imo',None
78557518,TSLA,2017-03-28,2017-03-28T14:01:21Z,b'$TSLA new tesla tax subsidy: 3k loss deduction for the year for your account. ?',None
78557526,TSLA,2017-03-28,2017-03-28T14:01:24Z,b'$TSLA Bullish long# but going to buy some weekly puts.',None
78557789,FB,2017-03-28,2017-03-28T14:02:36Z,b'$FB Having some trouble# making lower low 10am check',None
78557793,TSLA,2017-03-28,2017-03-28T14:02:37Z,b'$TSLA shorts..please get more PUTS. We need this lower# we want MORE!',Bullish
78557871,TSLA,2017-03-28,2017-03-28T14:02:59Z,b'$TSLA   Maybe 300 this week/Next week- but right now a Short Party!',None
78557925,AAPL,2017-03-28,2017-03-28T14:03:11Z,b'$AAPL Dow back green too. This will do nicely today',None
78558032,AAPL,2017-03-28,2017-03-28T14:03:50Z,b'$AAPL WS decided to pump today...$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$',Bullish
78558050,TSLA,2017-03-28,2017-03-28T14:03:55Z,b'$TSLA whoops I just remembered this company doesn&#39;t make a profit',None
78558235,TSLA,2017-03-28,2017-03-28T14:04:46Z,b'Chinesze buying up all dips under 400. $TSLA going to be major player soon!',Bullish
78558263,TSLA,2017-03-28,2017-03-28T14:04:53Z,b'Short the Tesla Super Story# THEN Reload Long $TSLA $TCEHY - http://investorplace.com/2017/03/short-tesla-inc-tsla-stock-reload-long/',None
78558366,TSLA,2017-03-28,2017-03-28T14:05:24Z,b'$TSLA here we go!!!',Bullish
78558500,TSLA,2017-03-28,2017-03-28T14:06:04Z,b'$TSLA going higher. Nice volume!',Bullish
78558538,FB,2017-03-28,2017-03-28T14:06:14Z,b'$FB Stories has some fairly big revenue implications for Facebook&#39;s brand sales imo: http://newsroom.fb.com/news/2017/03/more-ways-to-share-with-the-facebook-camera/',Bullish
78558673,TSLA,2017-03-28,2017-03-28T14:06:51Z,b'$TSLA I seriously hope bears short more# buy more puts# push it lower. I don&#39;t want to add at $277. But I have to. It&#39;s going to much higher',None
78558681,AAPL,2017-03-28,2017-03-28T14:06:53Z,b'$AAPL retest ATH this week - should breach it',Bullish
78558694,FB,2017-03-28,2017-03-28T14:06:55Z,b'$FB Worthless copy cats',Bearish
78558843,TSLA,2017-03-28,2017-03-28T14:07:32Z,b'$TSLA bid/ask spread is huge for a high volume stock',None
78558916,TSLA,2017-03-28,2017-03-28T14:07:49Z,b'$TSLA Invite China money? Get China-botted. About to be written off for good. No patience for this anymore.',None
78559030,TSLA,2017-03-28,2017-03-28T14:08:15Z,b'$TSLA Wow $AMZN appears to be on Fire!!!!',None
78559131,TSLA,2017-03-28,2017-03-28T14:08:38Z,b'$TSLA When $280 falls she&#39;s akin to trying to catch smoke.  Crazy to short here.',Bullish
78559225,TSLA,2017-03-28,2017-03-28T14:09:01Z,b'$TSLA Insane Mode.',Bullish
78559247,TSLA,2017-03-28,2017-03-28T14:09:08Z,b'$TSLA $AMZN Please do not call the Fire Department for the $AMZN fire. LoL',None
78559276,AAPL,2017-03-28,2017-03-28T14:09:18Z,b'$AAPL Has been absolute killer money maker on dips...it&#39;s just too easy! $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$',Bullish
78559372,FB,2017-03-28,2017-03-28T14:09:48Z,b'$FB Gann hexagon 134 days low: angle# 141 angle and 141 is str8t up from low 113.55# @28pts up: 28 angle: res here',None
78559425,FB,2017-03-28,2017-03-28T14:10:07Z,b'Great day for social# $wb up# $fb up# and $twtr only down $0.10 ALL outperforming today?',None
78559427,AAPL,2017-03-28,2017-03-28T14:10:07Z,b'$AAPL chooooo choooooo ? ? ?',Bullish
78559435,AAPL,2017-03-28,2017-03-28T14:10:08Z,b'$AAPL Loving it!!!',None
78559523,TSLA,2017-03-28,2017-03-28T14:10:31Z,b'$TSLA Did they sell the news to retailers?? I dont see the rise as yesterday?? What else is to be sold to retailers??',Bearish
78559587,AAPL,2017-03-28,2017-03-28T14:10:51Z,b'Keep $AAPL in the green will always help the markets $SPY 11mil on the day will too... imo',None
78559776,TSLA,2017-03-28,2017-03-28T14:11:45Z,b'$TSLA gonna eat you up shorty',Bullish
78559784,TSLA,2017-03-28,2017-03-28T14:11:48Z,b'$TSLA Too bullish now. Bought some 270 puts for a swing trade. Short-term over bought.',None
78559786,FB,2017-03-28,2017-03-28T14:11:48Z,b'$FB this stock is very top-heavy and is about to return all of March gains very quickly',Bearish
